Unnamed: 0,id,author,summary_id,accuracy,relevance,creativity,specificity,feasibility,red_flags,id_summary,model,task_index,accuracy_summary,relevance_summary,novelty,specificity_summary,feasibility_summary,accuracy_adjusted,relevance_adjusted,creativity_adjusted,specificity_adjusted,feasibility_adjusted,red_flags_adjusted
497,456,Schneider,12,10,10,8,10,8,0,12,gpt-4,8,9,10,8,10,7,1.0,1.7272727272727266,0.7272727272727275,2.1818181818181817,-0.3636363636363633,-0.0909090909090909
498,590,Kather,12,6,4,3,2,3,0,12,gpt-4,8,9,10,8,10,7,-1.2999999999999998,-2.1,-2.0,-2.3,-1.5999999999999996,0.0
499,84,Dyke,94,7,8,7,7,8,0,94,cot-gpt-4-zero-shot-cot,8,8,9,8,10,7,-1.5,0.0,-0.7000000000000002,-1.0,-0.3000000000000007,-0.2
500,183,Clusmann,94,7,7,7,7,7,0,94,cot-gpt-4-zero-shot-cot,8,8,9,8,10,7,-0.0999999999999996,0.0999999999999996,0.7000000000000002,1.0999999999999996,0.2999999999999998,0.0
501,288,Truhn,94,8,7,6,6,8,0,94,cot-gpt-4-zero-shot-cot,8,8,9,8,10,7,0.2000000000000001,-0.2000000000000001,1.0,0.4000000000000003,0.5,0.0
502,392,Isabella,94,10,9,5,8,8,0,94,cot-gpt-4-zero-shot-cot,8,8,9,8,10,7,0.3000000000000007,0.0,0.4000000000000003,0.2000000000000001,2.2,0.0
503,450,Schneider,94,10,9,9,9,7,0,94,cot-gpt-4-zero-shot-cot,8,8,9,8,10,7,0.8000000000000007,1.0999999999999996,2.0,1.7999999999999998,-0.7000000000000002,0.0
504,588,Kather,94,7,7,3,9,7,0,94,cot-gpt-4-zero-shot-cot,8,8,9,8,10,7,-0.2999999999999998,0.9000000000000004,-1.5999999999999996,3.5,1.2000000000000002,0.0
505,85,Dyke,51,8,9,8,8,9,0,51,bard,8,8,9,7,9,7,-0.4000000000000003,1.0999999999999996,0.7999999999999998,0.2000000000000001,0.4000000000000003,-0.3
506,184,Clusmann,51,7,6,6,6,6,0,51,bard,8,8,9,7,9,7,-0.2727272727272725,-0.1818181818181816,0.3636363636363633,0.1818181818181816,-0.0909090909090908,-0.0909090909090909
507,289,Truhn,51,8,7,6,6,7,0,51,bard,8,8,9,7,9,7,0.0999999999999996,0.2999999999999998,1.0999999999999996,0.2999999999999998,0.4000000000000003,0.0
508,386,Isabella,51,10,10,4,8,8,0,51,bard,8,8,9,7,9,7,0.6999999999999993,1.4000000000000004,0.6000000000000001,1.9000000000000004,2.4000000000000004,0.0
509,449,Schneider,51,10,9,7,8,7,0,51,bard,8,8,9,7,9,7,1.125,0.375,-0.5,0.5,-1.625,-0.125
510,592,Kather,51,7,6,4,4,5,0,51,bard,8,8,9,7,9,7,0.0,-0.2000000000000001,-0.5999999999999996,-1.0999999999999996,0.5,0.0
511,86,Dyke,45,8,8,8,8,9,0,45,cot-gpt-4-manual-cot,8,8,9,7,9,8,-0.1999999999999993,0.4000000000000003,0.5999999999999996,0.4000000000000003,1.0,-0.1
512,187,Clusmann,45,7,8,8,7,6,0,45,cot-gpt-4-manual-cot,8,8,9,7,9,8,-0.2000000000000001,0.7999999999999998,1.9000000000000004,0.7999999999999998,-0.5999999999999996,0.0
513,291,Truhn,45,8,7,7,6,7,0,45,cot-gpt-4-manual-cot,8,8,9,7,9,8,-0.1999999999999993,0.0999999999999996,2.1,0.4000000000000003,-0.4000000000000003,0.0
514,389,Isabella,45,10,10,5,7,7,0,45,cot-gpt-4-manual-cot,8,8,9,7,9,8,0.3000000000000007,1.0999999999999996,0.7999999999999998,-0.2000000000000001,0.7999999999999998,0.0
515,491,Schneider,45,9,5,5,5,6,0,45,cot-gpt-4-manual-cot,8,8,9,7,9,8,-0.3636363636363633,-2.8181818181818183,-1.9090909090909087,-2.6363636363636367,-2.1818181818181817,0.0
516,584,Kather,45,8,6,7,5,7,0,45,cot-gpt-4-manual-cot,8,8,9,7,9,8,0.7999999999999998,0.7999999999999998,2.5,1.0,2.6,0.0
517,87,Dyke,68,9,7,7,7,9,0,68,babyagi-gpt-4,8,8,8,7,10,9,0.8333333333333339,-0.5333333333333332,0.0999999999999996,-0.0999999999999996,0.9666666666666668,0.0
518,182,Clusmann,68,7,7,6,6,6,0,68,babyagi-gpt-4,8,8,8,7,10,9,1.0,2.7,2.2333333333333334,2.6,0.4666666666666668,-0.0666666666666666
519,287,Truhn,68,8,7,7,6,7,0,68,babyagi-gpt-4,8,8,8,7,10,9,0.1333333333333337,0.5666666666666664,2.7666666666666666,1.4333333333333336,-0.3666666666666662,0.0
520,391,Isabella,68,9,8,4,6,7,0,68,babyagi-gpt-4,8,8,8,7,10,9,0.2333333333333325,1.666666666666667,0.9333333333333332,1.4666666666666668,0.9000000000000004,0.0
521,413,Schneider,68,8,7,7,7,9,0,68,babyagi-gpt-4,8,8,8,7,10,9,-0.5666666666666664,-0.0333333333333332,0.9333333333333336,0.7333333333333334,1.3666666666666665,-0.0666666666666666
522,583,Kather,68,6,5,3,3,2,0,68,babyagi-gpt-4,8,8,8,7,10,9,-0.5333333333333332,0.7666666666666666,-0.3999999999999999,-0.2333333333333334,-2.4000000000000004,0.0
523,88,Dyke,31,9,8,7,8,9,0,31,gpt-3.5-turbo,8,9,9,8,10,7,0.5,-0.0999999999999996,0.0999999999999996,0.7000000000000002,0.8000000000000007,-0.1
524,185,Clusmann,31,7,6,5,5,6,0,31,gpt-3.5-turbo,8,9,9,8,10,7,-0.5999999999999996,-1.5999999999999996,-1.7000000000000002,-1.0999999999999996,-0.4000000000000003,0.0
525,285,Truhn,31,8,7,6,5,8,0,31,gpt-3.5-turbo,8,9,9,8,10,7,0.0,0.2000000000000001,0.5,-0.9000000000000004,0.7999999999999998,0.0
526,387,Isabella,31,10,10,3,5,7,0,31,gpt-3.5-turbo,8,9,9,8,10,7,0.0999999999999996,1.0,-0.7000000000000002,-2.3,0.5999999999999996,0.0
527,453,Schneider,31,10,8,6,5,7,0,31,gpt-3.5-turbo,8,9,9,8,10,7,0.9000000000000004,-0.4000000000000003,-1.2000000000000002,-2.3,-0.9000000000000004,0.0
528,585,Kather,31,4,2,3,2,4,0,31,gpt-3.5-turbo,8,9,9,8,10,7,-2.3,-3.1,-1.0999999999999996,-1.7999999999999998,-1.0999999999999996,0.0
529,89,Dyke,2,7,8,7,8,8,0,2,llama-2-7b-chat,8,9,10,7,10,8,-1.4000000000000004,-0.5999999999999996,-0.4000000000000003,0.2999999999999998,-0.3000000000000007,0.0
530,186,Clusmann,2,7,7,6,6,6,0,2,llama-2-7b-chat,8,9,10,7,10,8,-0.4000000000000003,-0.7999999999999998,-0.2999999999999998,-0.0999999999999996,-0.5,0.0
531,284,Truhn,2,8,6,4,5,7,0,2,llama-2-7b-chat,8,9,10,7,10,8,0.0,-0.5999999999999996,-0.7999999999999998,-0.2000000000000001,-0.2000000000000001,0.0
532,394,Isabella,2,9,5,10,4,6,0,2,llama-2-7b-chat,8,9,10,7,10,8,-0.5,-3.3000000000000007,5.1,-3.3,-0.5999999999999996,0.0
533,454,Schneider,2,9,8,7,6,8,0,2,llama-2-7b-chat,8,9,10,7,10,8,-0.1999999999999993,0.5,0.5999999999999996,-0.7000000000000002,0.4000000000000003,0.0
534,586,Kather,2,6,5,4,3,4,0,2,llama-2-7b-chat,8,9,10,7,10,8,-0.5999999999999996,-0.5999999999999996,-0.5999999999999996,-1.5999999999999996,-0.5999999999999996,0.0
535,90,Dyke,88,8,7,7,8,8,0,88,babyagi-gpt-4,8,9,10,8,10,8,-0.166666666666666,-0.5333333333333332,0.0999999999999996,0.9000000000000004,-0.0333333333333332,0.0
536,190,Clusmann,88,7,7,6,6,6,0,88,babyagi-gpt-4,8,9,10,8,10,8,1.0,2.7,2.2333333333333334,2.6,0.4666666666666668,-0.0666666666666666
537,286,Truhn,88,8,7,6,7,8,0,88,babyagi-gpt-4,8,9,10,8,10,8,0.1333333333333337,0.5666666666666664,1.7666666666666666,2.4333333333333336,0.6333333333333337,0.0
538,385,Isabella,88,10,9,3,6,7,0,88,babyagi-gpt-4,8,9,10,8,10,8,1.2333333333333325,2.666666666666667,-0.0666666666666668,1.4666666666666668,0.9000000000000004,0.0
539,499,Schneider,88,10,7,6,6,7,0,88,babyagi-gpt-4,8,9,10,8,10,8,1.4333333333333336,-0.0333333333333332,-0.0666666666666664,-0.2666666666666666,-0.6333333333333337,-0.0666666666666666
540,589,Kather,88,8,4,5,4,5,0,88,babyagi-gpt-4,8,9,10,8,10,8,1.4666666666666668,-0.2333333333333334,1.6,0.7666666666666666,0.5999999999999996,0.0
541,91,Dyke,96,8,7,8,8,8,0,96,cot-gpt-4-zero-shot-cot,9,9,10,7,9,8,-0.5,-1.0,0.2999999999999998,0.0,-0.3000000000000007,-0.2
542,192,Clusmann,96,7,4,5,3,5,0,96,cot-gpt-4-zero-shot-cot,9,9,10,7,9,8,-0.0999999999999996,-2.9000000000000004,-1.2999999999999998,-2.9000000000000004,-1.7000000000000002,0.0
543,300,Truhn,96,8,8,6,6,8,0,96,cot-gpt-4-zero-shot-cot,9,9,10,7,9,8,0.2000000000000001,0.7999999999999998,1.0,0.4000000000000003,0.5,0.0
544,397,Isabella,96,10,8,7,9,9,0,96,cot-gpt-4-zero-shot-cot,9,9,10,7,9,8,0.3000000000000007,-1.0,2.4000000000000004,1.2000000000000002,3.2,0.0
545,410,Schneider,96,9,8,6,7,7,0,96,cot-gpt-4-zero-shot-cot,9,9,10,7,9,8,-0.1999999999999993,0.0999999999999996,-1.0,-0.2000000000000001,-0.7000000000000002,0.0
546,601,Kather,96,5,6,4,6,6,0,96,cot-gpt-4-zero-shot-cot,9,9,10,7,9,8,-2.3,-0.0999999999999996,-0.5999999999999996,0.5,0.2000000000000001,0.0
547,92,Dyke,52,10,9,8,8,9,0,52,bard,9,8,9,7,9,8,1.5999999999999996,1.0999999999999996,0.7999999999999998,0.2000000000000001,0.4000000000000003,-0.3
548,200,Clusmann,52,5,5,6,5,4,1,52,bard,9,8,9,7,9,8,-2.2727272727272725,-1.1818181818181817,0.3636363636363633,-0.8181818181818183,-2.090909090909091,0.9090909090909092
549,292,Truhn,52,8,7,7,7,7,0,52,bard,9,8,9,7,9,8,0.0999999999999996,0.2999999999999998,2.1,1.2999999999999998,0.4000000000000003,0.0
550,304,Isabella,52,9,9,3,3,6,0,52,bard,9,8,9,7,9,8,-0.3000000000000007,0.4000000000000003,-0.3999999999999999,-3.1,0.4000000000000003,0.0
551,430,Schneider,52,8,8,8,6,8,0,52,bard,9,8,9,7,9,8,-0.875,-0.625,0.5,-1.5,-0.625,-0.125
552,593,Kather,52,7,5,4,2,3,0,52,bard,9,8,9,7,9,8,0.0,-1.2000000000000002,-0.5999999999999996,-3.1,-1.5,0.0
553,93,Dyke,40,8,9,7,7,9,0,40,gpt-3.5-turbo,9,9,10,7,9,8,-0.5,0.9000000000000004,0.0999999999999996,-0.2999999999999998,0.8000000000000007,-0.1
554,194,Clusmann,40,7,6,4,5,6,0,40,gpt-3.5-turbo,9,9,10,7,9,8,-0.5999999999999996,-1.5999999999999996,-2.7,-1.0999999999999996,-0.4000000000000003,0.0
555,293,Truhn,40,8,8,7,8,8,0,40,gpt-3.5-turbo,9,9,10,7,9,8,0.0,1.2000000000000002,1.5,2.1,0.7999999999999998,0.0
556,403,Isabella,40,10,8,4,7,6,0,40,gpt-3.5-turbo,9,9,10,7,9,8,0.0999999999999996,-1.0,0.2999999999999998,-0.2999999999999998,-0.4000000000000003,0.0
557,421,Schneider,40,9,8,8,8,8,0,40,gpt-3.5-turbo,9,9,10,7,9,8,-0.0999999999999996,-0.4000000000000003,0.7999999999999998,0.7000000000000002,0.0999999999999996,0.0
558,598,Kather,40,3,3,2,1,3,0,40,gpt-3.5-turbo,9,9,10,7,9,8,-3.3,-2.1,-2.1,-2.8,-2.1,0.0
559,94,Dyke,20,0,9,8,8,9,0,20,gpt-4,9,9,10,8,10,8,-7.7,0.8000000000000007,0.4000000000000003,-0.1999999999999993,0.5999999999999996,-0.2
560,198,Clusmann,20,7,9,8,8,7,0,20,gpt-4,9,9,10,8,10,8,0.0,1.0999999999999996,1.2999999999999998,1.2999999999999998,0.5,-0.1
561,295,Truhn,20,8,7,3,3,8,0,20,gpt-4,9,9,10,8,10,8,0.0,-0.2000000000000001,-2.3,-3.2,0.7000000000000002,0.0
562,400,Isabella,20,10,9,5,7,6,0,20,gpt-4,9,9,10,8,10,8,0.3000000000000007,0.5999999999999996,0.7000000000000002,-0.7999999999999998,0.2999999999999998,0.0
563,489,Schneider,20,9,7,6,7,7,0,20,gpt-4,9,9,10,8,10,8,0.0,-1.2727272727272734,-1.2727272727272725,-0.8181818181818183,-1.363636363636363,-0.0909090909090909
564,596,Kather,20,8,6,2,3,5,0,20,gpt-4,9,9,10,8,10,8,0.7000000000000002,-0.0999999999999996,-3.0,-1.2999999999999998,0.4000000000000003,0.0
565,95,Dyke,84,9,8,6,6,8,0,84,babyagi-gpt-4,9,8,8,7,7,6,0.8333333333333339,0.4666666666666668,-0.9000000000000004,-1.0999999999999996,-0.0333333333333332,0.0
566,193,Clusmann,84,7,7,7,3,6,0,84,babyagi-gpt-4,9,8,8,7,7,6,1.0,2.7,3.2333333333333334,-0.3999999999999999,0.4666666666666668,-0.0666666666666666
567,294,Truhn,84,8,8,7,7,8,0,84,babyagi-gpt-4,9,8,8,7,7,6,0.1333333333333337,1.5666666666666664,2.7666666666666666,2.4333333333333336,0.6333333333333337,0.0
568,395,Isabella,84,9,7,5,8,7,0,84,babyagi-gpt-4,9,8,8,7,7,6,0.2333333333333325,0.666666666666667,1.933333333333333,3.466666666666667,0.9000000000000004,0.0
569,472,Schneider,84,9,7,6,8,7,0,84,babyagi-gpt-4,9,8,8,7,7,6,0.4333333333333335,-0.0333333333333332,-0.0666666666666664,1.7333333333333334,-0.6333333333333337,-0.0666666666666666
570,595,Kather,84,8,8,6,7,8,0,84,babyagi-gpt-4,9,8,8,7,7,6,1.4666666666666668,3.7666666666666666,2.6,3.7666666666666666,3.6,0.0
571,96,Dyke,83,8,8,6,7,8,0,83,babyagi-gpt-4,9,9,9,7,10,8,-0.166666666666666,0.4666666666666668,-0.9000000000000004,-0.0999999999999996,-0.0333333333333332,0.0
572,197,Clusmann,83,3,3,10,3,2,2,83,babyagi-gpt-4,9,9,9,7,10,8,-3.0,-1.2999999999999998,6.233333333333333,-0.3999999999999999,-3.533333333333333,1.9333333333333331
573,299,Truhn,83,8,7,4,3,8,0,83,babyagi-gpt-4,9,9,9,7,10,8,0.1333333333333337,0.5666666666666664,-0.2333333333333334,-1.5666666666666664,0.6333333333333337,0.0
574,398,Isabella,83,9,4,3,2,4,0,83,babyagi-gpt-4,9,9,9,7,10,8,0.2333333333333325,-2.333333333333333,-0.0666666666666668,-2.533333333333333,-2.1,0.0
575,483,Schneider,83,9,6,6,6,7,0,83,babyagi-gpt-4,9,9,9,7,10,8,0.4333333333333335,-1.0333333333333332,-0.0666666666666664,-0.2666666666666666,-0.6333333333333337,-0.0666666666666666
576,538,Kather,83,5,2,2,2,4,0,83,babyagi-gpt-4,9,9,9,7,10,8,-1.5333333333333332,-2.2333333333333334,-1.4,-1.2333333333333334,-0.4000000000000003,0.0
577,97,Dyke,28,8,7,7,7,8,0,28,camel-gpt4,9,8,9,7,9,8,0.0999999999999996,-0.2999999999999998,-0.0999999999999996,-0.4000000000000003,-0.3000000000000007,-0.1
578,196,Clusmann,28,7,5,5,4,5,0,28,camel-gpt4,9,8,9,7,9,8,-0.2000000000000001,-1.9000000000000004,-1.9000000000000004,-2.1,-1.2000000000000002,0.0
579,298,Truhn,28,8,7,6,5,7,0,28,camel-gpt4,9,8,9,7,9,8,0.0,0.0999999999999996,0.2000000000000001,-0.9000000000000004,0.2999999999999998,0.0
580,402,Isabella,28,10,8,6,8,7,0,28,camel-gpt4,9,8,9,7,9,8,0.0,-1.4000000000000004,1.2000000000000002,0.0,0.7000000000000002,0.0
581,423,Schneider,28,9,6,6,6,8,0,28,camel-gpt4,9,8,9,7,9,8,-0.3000000000000007,-1.5999999999999996,-1.2999999999999998,-1.5,0.0999999999999996,0.0
582,599,Kather,28,5,2,2,2,3,0,28,camel-gpt4,9,8,9,7,9,8,-2.2,-3.9,-3.2,-3.4000000000000004,-2.3,0.0
583,98,Dyke,10,9,9,8,7,7,0,10,llama-2-7b-chat,9,10,10,8,10,9,0.5999999999999996,0.4000000000000003,0.5999999999999996,-0.7000000000000002,-1.3000000000000007,0.0
584,201,Clusmann,10,7,7,6,5,6,0,10,llama-2-7b-chat,9,10,10,8,10,9,-0.4000000000000003,-0.7999999999999998,-0.2999999999999998,-1.0999999999999996,-0.5,0.0
585,301,Truhn,10,8,7,4,4,8,0,10,llama-2-7b-chat,9,10,10,8,10,9,0.0,0.4000000000000003,-0.7999999999999998,-1.2000000000000002,0.7999999999999998,0.0
586,401,Isabella,10,10,8,4,6,8,0,10,llama-2-7b-chat,9,10,10,8,10,9,0.5,-0.3000000000000007,-0.9000000000000004,-1.2999999999999998,1.4000000000000004,0.0
587,480,Schneider,10,9,6,5,5,7,0,10,llama-2-7b-chat,9,10,10,8,10,9,-0.1999999999999993,-1.5,-1.4000000000000004,-1.7000000000000002,-0.5999999999999996,0.0
588,594,Kather,10,7,5,3,2,3,0,10,llama-2-7b-chat,9,10,10,8,10,9,0.4000000000000003,-0.5999999999999996,-1.5999999999999996,-2.6,-1.5999999999999996,0.0
589,99,Dyke,47,8,8,7,6,7,0,47,cot-gpt-4-manual-cot,9,10,9,8,9,9,-0.1999999999999993,0.4000000000000003,-0.4000000000000003,-1.5999999999999996,-1.0,-0.1
590,199,Clusmann,47,7,7,5,5,6,0,47,cot-gpt-4-manual-cot,9,10,9,8,9,9,-0.2000000000000001,-0.2000000000000001,-1.0999999999999996,-1.2000000000000002,-0.5999999999999996,0.0
591,297,Truhn,47,8,7,5,5,8,0,47,cot-gpt-4-manual-cot,9,10,9,8,9,9,-0.1999999999999993,0.0999999999999996,0.0999999999999996,-0.5999999999999996,0.5999999999999996,0.0
592,396,Isabella,47,8,6,4,5,6,0,47,cot-gpt-4-manual-cot,9,10,9,8,9,9,-1.6999999999999993,-2.9000000000000004,-0.2000000000000001,-2.2,-0.2000000000000001,0.0
593,476,Schneider,47,9,6,5,6,8,0,47,cot-gpt-4-manual-cot,9,10,9,8,9,9,-0.3636363636363633,-1.8181818181818183,-1.9090909090909087,-1.636363636363637,-0.1818181818181816,0.0
594,600,Kather,47,7,3,2,3,3,0,47,cot-gpt-4-manual-cot,9,10,9,8,9,9,-0.2000000000000001,-2.2,-2.5,-1.0,-1.4000000000000004,0.0
595,100,Dyke,62,9,8,6,7,8,0,62,babyagi-gpt-4,9,8,9,7,10,8,0.8333333333333339,0.4666666666666668,-0.9000000000000004,-0.0999999999999996,-0.0333333333333332,0.0
596,195,Clusmann,62,7,7,6,5,6,0,62,babyagi-gpt-4,9,8,9,7,10,8,1.0,2.7,2.2333333333333334,1.6,0.4666666666666668,-0.0666666666666666
597,296,Truhn,62,8,7,6,5,7,0,62,babyagi-gpt-4,9,8,9,7,10,8,0.1333333333333337,0.5666666666666664,1.7666666666666666,0.4333333333333335,-0.3666666666666662,0.0
598,399,Isabella,62,10,7,6,7,8,0,62,babyagi-gpt-4,9,8,9,7,10,8,1.2333333333333325,0.666666666666667,2.933333333333333,2.466666666666667,1.9000000000000004,0.0
599,417,Schneider,62,8,7,6,6,9,0,62,babyagi-gpt-4,9,8,9,7,10,8,-0.5666666666666664,-0.0333333333333332,-0.0666666666666664,-0.2666666666666666,1.3666666666666665,-0.0666666666666666
600,597,Kather,62,8,9,4,9,8,0,62,babyagi-gpt-4,9,8,9,7,10,8,1.4666666666666668,4.766666666666667,0.6000000000000001,5.766666666666667,3.6,0.0
73,13,Dyke,58,9,8,7,8,9,0,58,bard,10,9,9,8,9,8,0.5999999999999996,0.0999999999999996,-0.2000000000000001,0.2000000000000001,0.4000000000000003,-0.3
74,118,Clusmann,58,7,7,5,5,6,0,58,bard,10,9,9,8,9,8,-0.2727272727272725,0.8181818181818183,-0.6363636363636367,-0.8181818181818183,-0.0909090909090908,-0.0909090909090909
75,218,Truhn,58,8,7,4,2,6,0,58,bard,10,9,9,8,9,8,0.0999999999999996,0.2999999999999998,-0.9000000000000004,-3.7,-0.5999999999999996,0.0
76,318,Isabella,58,7,6,3,5,6,0,58,bard,10,9,9,8,9,8,-2.3000000000000007,-2.6,-0.3999999999999999,-1.0999999999999996,0.4000000000000003,0.0
77,404,Schneider,58,9,9,8,8,9,0,58,bard,10,9,9,8,9,8,0.125,0.375,0.5,0.5,0.375,-0.125
78,517,Kather,58,7,6,3,6,6,0,58,bard,10,9,9,8,9,8,0.0,-0.2000000000000001,-1.5999999999999996,0.9000000000000004,1.5,0.0
79,14,Dyke,80,6,8,7,6,8,0,80,babyagi-gpt-4,10,9,8,8,10,9,-2.166666666666666,0.4666666666666668,0.0999999999999996,-1.0999999999999996,-0.0333333333333332,0.0
80,119,Clusmann,80,4,4,3,1,5,0,80,babyagi-gpt-4,10,9,8,8,10,9,-2.0,-0.2999999999999998,-0.7666666666666666,-2.4,-0.5333333333333332,-0.0666666666666666
81,214,Truhn,80,7,5,3,3,7,0,80,babyagi-gpt-4,10,9,8,8,10,9,-0.8666666666666663,-1.4333333333333336,-1.2333333333333334,-1.5666666666666664,-0.3666666666666662,0.0
82,321,Isabella,80,6,4,2,2,5,0,80,babyagi-gpt-4,10,9,8,8,10,9,-2.7666666666666675,-2.333333333333333,-1.0666666666666669,-2.533333333333333,-1.0999999999999996,0.0
83,488,Schneider,80,9,5,5,5,7,0,80,babyagi-gpt-4,10,9,8,8,10,9,0.4333333333333335,-2.033333333333333,-1.0666666666666664,-1.2666666666666666,-0.6333333333333337,-0.0666666666666666
84,514,Kather,80,6,6,2,3,3,0,80,babyagi-gpt-4,10,9,8,8,10,9,-0.5333333333333332,1.7666666666666666,-1.4,-0.2333333333333334,-1.4000000000000004,0.0
85,15,Dyke,36,8,5,6,7,8,1,36,gpt-3.5-turbo,10,9,9,7,8,9,-0.5,-3.1,-0.9000000000000004,-0.2999999999999998,-0.1999999999999993,0.9
86,113,Clusmann,36,9,8,7,7,8,0,36,gpt-3.5-turbo,10,9,9,7,8,9,1.4000000000000004,0.4000000000000003,0.2999999999999998,0.9000000000000004,1.5999999999999996,0.0
87,216,Truhn,36,8,4,4,2,7,0,36,gpt-3.5-turbo,10,9,9,7,8,9,0.0,-2.8,-1.5,-3.9,-0.2000000000000001,0.0
88,323,Isabella,36,10,8,4,8,6,0,36,gpt-3.5-turbo,10,9,9,7,8,9,0.0999999999999996,-1.0,0.2999999999999998,0.7000000000000002,-0.4000000000000003,0.0
89,412,Schneider,36,9,9,6,7,9,0,36,gpt-3.5-turbo,10,9,9,7,8,9,-0.0999999999999996,0.5999999999999996,-1.2000000000000002,-0.2999999999999998,1.0999999999999996,0.0
90,518,Kather,36,8,6,5,3,5,0,36,gpt-3.5-turbo,10,9,9,7,8,9,1.7000000000000002,0.9000000000000004,0.9000000000000004,-0.7999999999999998,-0.0999999999999996,0.0
91,16,Dyke,95,8,7,10,8,7,1,95,cot-gpt-4-zero-shot-cot,10,9,8,7,8,9,-0.5,-1.0,2.3,0.0,-1.3000000000000007,0.8
92,112,Clusmann,95,6,6,3,5,5,0,95,cot-gpt-4-zero-shot-cot,10,9,8,7,8,9,-1.0999999999999996,-0.9000000000000004,-3.3,-0.9000000000000004,-1.7000000000000002,0.0
93,202,Truhn,95,8,7,3,6,7,0,95,cot-gpt-4-zero-shot-cot,10,9,8,7,8,9,0.2000000000000001,-0.2000000000000001,-2.0,0.4000000000000003,-0.5,0.0
94,317,Isabella,95,10,9,3,10,6,0,95,cot-gpt-4-zero-shot-cot,10,9,8,7,8,9,0.3000000000000007,0.0,-1.5999999999999996,2.2,0.2000000000000001,0.0
95,447,Schneider,95,8,7,6,6,7,0,95,cot-gpt-4-zero-shot-cot,10,9,8,7,8,9,-1.1999999999999993,-0.9000000000000004,-1.0,-1.2000000000000002,-0.7000000000000002,0.0
96,516,Kather,95,7,5,4,4,6,0,95,cot-gpt-4-zero-shot-cot,10,9,8,7,8,9,-0.2999999999999998,-1.0999999999999996,-0.5999999999999996,-1.5,0.2000000000000001,0.0
97,17,Dyke,19,7,8,7,8,7,0,19,gpt-4,10,9,9,7,9,8,-0.7000000000000002,-0.1999999999999993,-0.5999999999999996,-0.1999999999999993,-1.4000000000000004,-0.2
98,116,Clusmann,19,4,6,5,7,7,1,19,gpt-4,10,9,9,7,9,8,-3.0,-1.9000000000000004,-1.7000000000000002,0.2999999999999998,0.5,0.9
99,215,Truhn,19,8,7,5,5,7,0,19,gpt-4,10,9,9,7,9,8,0.0,-0.2000000000000001,-0.2999999999999998,-1.2000000000000002,-0.2999999999999998,0.0
100,319,Isabella,19,10,8,4,6,6,0,19,gpt-4,10,9,9,7,9,8,0.3000000000000007,-0.4000000000000003,-0.2999999999999998,-1.7999999999999998,0.2999999999999998,0.0
101,468,Schneider,19,8,8,5,6,8,0,19,gpt-4,10,9,9,7,9,8,-1.0,-0.2727272727272734,-2.2727272727272725,-1.8181818181818183,-0.3636363636363633,-0.0909090909090909
102,520,Kather,19,6,6,4,3,4,0,19,gpt-4,10,9,9,7,9,8,-1.2999999999999998,-0.0999999999999996,-1.0,-1.2999999999999998,-0.5999999999999996,0.0
103,18,Dyke,8,8,10,8,6,7,0,8,llama-2-7b-chat,10,9,10,8,9,7,-0.4000000000000003,1.4000000000000004,0.5999999999999996,-1.7000000000000002,-1.3000000000000007,0.0
104,115,Clusmann,8,7,9,8,6,7,0,8,llama-2-7b-chat,10,9,10,8,9,7,-0.4000000000000003,1.2000000000000002,1.7000000000000002,-0.0999999999999996,0.5,0.0
105,220,Truhn,8,8,6,4,5,7,0,8,llama-2-7b-chat,10,9,10,8,9,7,0.0,-0.5999999999999996,-0.7999999999999998,-0.2000000000000001,-0.2000000000000001,0.0
106,316,Isabella,8,10,9,3,10,6,0,8,llama-2-7b-chat,10,9,10,8,9,7,0.5,0.6999999999999993,-1.9000000000000004,2.7,-0.5999999999999996,0.0
107,492,Schneider,8,9,8,6,7,7,0,8,llama-2-7b-chat,10,9,10,8,9,7,-0.1999999999999993,0.5,-0.4000000000000003,0.2999999999999998,-0.5999999999999996,0.0
108,515,Kather,8,8,7,7,7,6,0,8,llama-2-7b-chat,10,9,10,8,9,7,1.4000000000000004,1.4000000000000004,2.4000000000000004,2.4000000000000004,1.4000000000000004,0.0
109,19,Dyke,46,7,8,7,7,8,0,46,cot-gpt-4-manual-cot,10,9,9,7,8,8,-1.1999999999999993,0.4000000000000003,-0.4000000000000003,-0.5999999999999996,0.0,-0.1
110,117,Clusmann,46,7,8,5,6,7,0,46,cot-gpt-4-manual-cot,10,9,9,7,8,8,-0.2000000000000001,0.7999999999999998,-1.0999999999999996,-0.2000000000000001,0.4000000000000003,0.0
111,221,Truhn,46,8,6,2,4,7,0,46,cot-gpt-4-manual-cot,10,9,9,7,8,8,-0.1999999999999993,-0.9000000000000004,-2.9000000000000004,-1.5999999999999996,-0.4000000000000003,0.0
112,324,Isabella,46,10,10,5,6,6,0,46,cot-gpt-4-manual-cot,10,9,9,7,8,8,0.3000000000000007,1.0999999999999996,0.7999999999999998,-1.2000000000000002,-0.2000000000000001,0.0
113,408,Schneider,46,9,9,7,9,9,0,46,cot-gpt-4-manual-cot,10,9,9,7,8,8,-0.3636363636363633,1.1818181818181817,0.0909090909090908,1.363636363636363,0.8181818181818183,0.0
114,521,Kather,46,8,6,6,5,6,0,46,cot-gpt-4-manual-cot,10,9,9,7,8,8,0.7999999999999998,0.7999999999999998,1.5,1.0,1.5999999999999996,0.0
